cms_claim_id,reporting_quarter,state,city,zip_code,hcpcs_code,equipment_category,beneficiary_count,total_claims,total_allowed,total_paid,provider_type,home_health_share,competitor_count
CMS-0011261,Q4-2025,ND,ND_City_2,45014,E0570,Respiratory,36,138,30120.09,9221.93,Physician Office,False,5
CMS-0011262,Q4-2025,OK,OK_City_2,70255,E0465,Respiratory,15,111,28967.35,7859.96,DME Supplier,True,6
CMS-0011263,Q4-2025,MI,Grand Rapids,24405,E0570,Respiratory,17,99,3968.4,1165.03,DME Supplier,True,2
CMS-0011264,Q4-2025,OR,OR_City_3,70420,E0470,Sleep Therapy,19,8,21783.43,9593.06,DME Supplier,False,7
CMS-0011265,Q4-2025,WA,WA_City_2,79364,E0601,Sleep Therapy,11,77,33886.47,9765.3,Hospital Outpatient,False,7
CMS-0011266,Q4-2025,NY,Albany,13417,E0470,Sleep Therapy,18,11,17013.22,28788.44,Home Health Agency,False,3
CMS-0011267,Q4-2025,OH,Cleveland,90460,E0433,Respiratory,9,69,21575.82,8287.19,Home Health Agency,False,1
CMS-0011268,Q4-2025,TN,TN_City_1,84145,E0433,Respiratory,4,189,47469.84,5201.72,Physician Office,False,1
CMS-0011269,Q4-2025,WV,WV_City_3,35487,E0431,Respiratory,31,10,40146.9,43182.88,DME Supplier,False,7
CMS-0011270,Q4-2025,RI,RI_City_1,96571,E0465,Respiratory,30,85,32322.08,26644.93,Home Health Agency,False,2
CMS-0011271,Q4-2025,UT,UT_City_2,15164,E0601,Sleep Therapy,40,153,1710.56,34126.2,Home Health Agency,False,3
CMS-0011272,Q4-2025,UT,UT_City_3,11623,E0433,Respiratory,3,9,3968.52,21001.48,DME Supplier,True,1
CMS-0011273,Q4-2025,MS,MS_City_3,67475,E0570,Respiratory,1,64,13063.11,32511.97,Hospital Outpatient,False,4
CMS-0011274,Q4-2025,MT,MT_City_3,53323,E0601,Sleep Therapy,32,69,7540.23,11668.1,Hospital Outpatient,False,2
CMS-0011275,Q4-2025,IN,IN_City_3,86587,E0431,Respiratory,49,178,44810.05,21211.84,Hospital Outpatient,True,7
CMS-0011276,Q4-2025,VA,VA_City_2,25800,E0465,Respiratory,43,75,6915.42,40388.13,Hospital Outpatient,False,7
CMS-0011277,Q4-2025,WV,WV_City_1,63845,E0433,Respiratory,50,41,34814.79,17486.64,DME Supplier,False,6
CMS-0011278,Q4-2025,KS,KS_City_1,79133,E0601,Sleep Therapy,1,182,49971.23,17330.41,DME Supplier,False,4
CMS-0011279,Q4-2025,WY,WY_City_1,59028,E0424,Respiratory,49,24,11008.99,20571.12,DME Supplier,True,8
CMS-0011280,Q4-2025,DE,DE_City_2,36666,E0424,Respiratory,23,36,22844.27,25579.37,Physician Office,True,5
CMS-0011281,Q4-2025,UT,UT_City_2,44922,E0470,Sleep Therapy,18,185,17551.84,41433.15,Hospital Outpatient,True,3
CMS-0011282,Q4-2025,CT,CT_City_3,60352,E0431,Respiratory,32,46,2967.45,19125.9,Hospital Outpatient,False,7
CMS-0011283,Q4-2025,AZ,AZ_City_2,85367,E0424,Respiratory,23,150,14851.86,36943.8,DME Supplier,False,2
CMS-0011284,Q4-2025,KS,KS_City_2,79538,E0424,Respiratory,19,62,9421.03,34962.65,DME Supplier,False,4
CMS-0011285,Q4-2025,UT,UT_City_1,75753,E0465,Respiratory,12,51,41134.85,35389.49,Home Health Agency,True,2
CMS-0011286,Q4-2025,NH,NH_City_2,51324,E0431,Respiratory,16,28,943.0,3607.95,Physician Office,False,5
CMS-0011287,Q4-2025,OR,OR_City_2,56037,E0601,Sleep Therapy,11,82,1024.8,2814.18,Home Health Agency,False,5
CMS-0011288,Q4-2025,AZ,AZ_City_1,84975,E0433,Respiratory,25,90,40065.25,9370.13,Home Health Agency,True,7
CMS-0011289,Q4-2025,MO,MO_City_2,70486,E0570,Respiratory,14,59,30884.68,22444.33,DME Supplier,False,4
CMS-0011290,Q4-2025,KS,KS_City_3,11397,E0465,Respiratory,46,90,4481.67,29249.82,Hospital Outpatient,False,7
CMS-0011291,Q4-2025,SC,SC_City_3,58580,E0424,Respiratory,3,159,28554.71,42121.24,DME Supplier,False,1
CMS-0011292,Q4-2025,KY,KY_City_2,95830,E0424,Respiratory,29,64,38600.38,2839.47,Home Health Agency,False,1
CMS-0011293,Q4-2025,IA,IA_City_1,40579,E0601,Sleep Therapy,18,33,47596.72,13314.43,DME Supplier,False,2
CMS-0011294,Q4-2025,NJ,NJ_City_2,73305,E0424,Respiratory,37,52,5129.81,15472.62,DME Supplier,True,2
CMS-0011295,Q4-2025,NV,NV_City_3,58756,E0433,Respiratory,30,89,33483.86,8716.95,Physician Office,False,7
CMS-0011296,Q4-2025,IN,IN_City_3,73166,E0431,Respiratory,9,200,48004.33,4766.53,Physician Office,False,8
CMS-0011297,Q4-2025,NY,Yonkers,82398,E0433,Respiratory,16,173,27811.25,41579.53,Physician Office,False,8
CMS-0011298,Q4-2025,MN,MN_City_1,38603,E0424,Respiratory,39,165,44019.99,15487.58,Home Health Agency,False,6
CMS-0011299,Q4-2025,CO,CO_City_3,10293,E0601,Sleep Therapy,19,155,21156.88,28709.81,DME Supplier,False,6
CMS-0011300,Q4-2025,SC,SC_City_3,17672,E0465,Respiratory,9,185,25953.37,16482.26,Home Health Agency,True,3
CMS-0011301,Q4-2025,SD,SD_City_2,71886,E0433,Respiratory,28,172,27765.85,12271.71,Physician Office,True,2
CMS-0011302,Q4-2025,ND,ND_City_1,17889,E0424,Respiratory,29,172,1864.74,28012.37,Home Health Agency,True,5
CMS-0011303,Q4-2025,LA,LA_City_3,10821,E0433,Respiratory,43,43,46736.81,31030.09,Home Health Agency,True,4
CMS-0011304,Q4-2025,IL,Joliet,73929,E0431,Respiratory,44,127,12984.9,22299.82,Home Health Agency,True,5
CMS-0011305,Q4-2025,FL,Jacksonville,93325,E0431,Respiratory,27,19,46731.23,30935.43,DME Supplier,False,5
CMS-0011306,Q4-2025,LA,LA_City_2,16940,E0433,Respiratory,39,158,41534.45,14808.16,Home Health Agency,True,2
CMS-0011307,Q4-2025,OH,Akron,61720,E0433,Respiratory,8,95,28099.62,8302.39,Hospital Outpatient,True,8
CMS-0011308,Q4-2025,NM,NM_City_1,75884,E0570,Respiratory,7,141,19402.67,36908.74,Home Health Agency,False,2
CMS-0011309,Q4-2025,WY,WY_City_1,14958,E0601,Sleep Therapy,8,187,3041.2,24303.76,Physician Office,True,5
CMS-0011310,Q4-2025,PA,Erie,94551,E0431,Respiratory,48,129,4573.74,10249.87,Hospital Outpatient,False,8
CMS-0011311,Q4-2025,AR,AR_City_1,79862,E0465,Respiratory,4,39,23295.94,19234.93,Home Health Agency,False,6
CMS-0011312,Q4-2025,OK,OK_City_3,56191,E0470,Sleep Therapy,16,26,14782.93,9327.3,DME Supplier,False,6
CMS-0011313,Q4-2025,MI,Warren,85385,E0433,Respiratory,42,63,15869.56,17163.49,DME Supplier,True,3
CMS-0011314,Q4-2025,MI,Sterling Heights,50332,E0431,Respiratory,5,79,4273.21,34642.33,Home Health Agency,False,4
CMS-0011315,Q4-2025,SD,SD_City_3,10889,E0601,Sleep Therapy,21,84,38438.0,13988.42,Physician Office,False,3
CMS-0011316,Q4-2025,KY,KY_City_1,42222,E0433,Respiratory,25,159,6331.9,40220.37,Hospital Outpatient,False,4
CMS-0011317,Q4-2025,NY,Buffalo,71382,E0431,Respiratory,38,155,4025.06,17132.93,Physician Office,False,1
CMS-0011318,Q4-2025,LA,LA_City_2,27450,E0431,Respiratory,8,149,42130.6,36755.91,Hospital Outpatient,False,5
CMS-0011319,Q4-2025,NE,NE_City_2,18047,E0433,Respiratory,16,48,30366.33,10244.48,DME Supplier,False,4
CMS-0011320,Q4-2025,NC,Raleigh,95534,E0465,Respiratory,10,145,28624.22,20926.93,Hospital Outpatient,True,8
CMS-0011321,Q4-2025,WY,WY_City_2,16149,E0601,Sleep Therapy,17,154,39025.97,15522.05,Home Health Agency,False,7
CMS-0011322,Q4-2025,FL,Tampa,26839,E0470,Sleep Therapy,47,37,6544.21,28785.2,Physician Office,False,5
CMS-0011323,Q4-2025,DE,DE_City_2,22578,E0601,Sleep Therapy,50,140,28395.61,5163.88,DME Supplier,True,2
CMS-0011324,Q4-2025,ME,ME_City_3,76260,E0431,Respiratory,27,38,6147.73,34055.74,DME Supplier,True,4
CMS-0011325,Q4-2025,KY,KY_City_2,68611,E0433,Respiratory,11,123,3722.19,31442.55,Hospital Outpatient,True,4
CMS-0011326,Q4-2025,RI,RI_City_2,27685,E0470,Sleep Therapy,11,178,9017.76,24292.31,DME Supplier,True,2
CMS-0011327,Q4-2025,ID,ID_City_2,61021,E0431,Respiratory,16,147,13172.17,42567.81,Physician Office,False,6
CMS-0011328,Q4-2025,DE,DE_City_3,25101,E0424,Respiratory,47,73,8463.95,36037.89,Home Health Agency,False,5
CMS-0011329,Q4-2025,MN,MN_City_2,42476,E0470,Sleep Therapy,27,10,10405.52,21753.69,DME Supplier,False,2
CMS-0011330,Q4-2025,IA,IA_City_3,42471,E0465,Respiratory,27,52,25419.67,4067.65,Hospital Outpatient,True,1
CMS-0011331,Q4-2025,MD,MD_City_3,66355,E0470,Sleep Therapy,20,3,8568.36,12558.01,Physician Office,True,3
CMS-0011332,Q4-2025,MS,MS_City_3,64975,E0433,Respiratory,15,190,46019.91,18150.97,DME Supplier,True,1
CMS-0011333,Q4-2025,GA,Columbus,60909,E0424,Respiratory,36,178,34746.06,8299.91,Physician Office,False,2
CMS-0011334,Q4-2025,LA,LA_City_1,34644,E0424,Respiratory,16,79,27436.57,7285.41,Hospital Outpatient,True,3
CMS-0011335,Q4-2025,MN,MN_City_1,86618,E0470,Sleep Therapy,23,178,47641.57,14569.67,Hospital Outpatient,False,8
CMS-0011336,Q4-2025,CO,CO_City_1,74725,E0433,Respiratory,5,26,47569.76,41364.6,Physician Office,False,8
CMS-0011337,Q4-2025,NY,Syracuse,75952,E0424,Respiratory,48,103,20009.33,11414.84,Hospital Outpatient,True,8
CMS-0011338,Q4-2025,AZ,AZ_City_1,81028,E0601,Sleep Therapy,12,14,30892.52,12607.58,Home Health Agency,False,6
CMS-0011339,Q4-2025,NM,NM_City_2,83790,E0601,Sleep Therapy,49,140,9490.36,27746.37,Physician Office,False,1
CMS-0011340,Q4-2025,DE,DE_City_2,90059,E0601,Sleep Therapy,17,33,34398.68,21907.66,DME Supplier,True,5
CMS-0011341,Q4-2025,OH,Akron,48239,E0433,Respiratory,50,139,14274.88,23319.79,DME Supplier,True,4
CMS-0011342,Q4-2025,SD,SD_City_2,52332,E0424,Respiratory,14,14,44722.2,29015.73,Physician Office,False,8
CMS-0011343,Q4-2025,OH,Columbus,14165,E0470,Sleep Therapy,48,21,35370.63,18399.58,DME Supplier,False,7
CMS-0011344,Q4-2025,MI,Lansing,80892,E0601,Sleep Therapy,30,176,38479.44,41964.03,Physician Office,False,5
CMS-0011345,Q4-2025,MO,MO_City_3,76412,E0431,Respiratory,31,180,16106.93,18706.09,Physician Office,False,5
CMS-0011346,Q4-2025,SC,SC_City_2,40017,E0433,Respiratory,24,53,3328.88,38593.02,DME Supplier,False,1
CMS-0011347,Q4-2025,AR,AR_City_2,18709,E0470,Sleep Therapy,49,115,19515.9,35212.79,Physician Office,True,7
CMS-0011348,Q4-2025,WV,WV_City_2,92934,E0470,Sleep Therapy,47,36,5287.38,44094.85,Physician Office,False,3
CMS-0011349,Q4-2025,ID,ID_City_1,10463,E0465,Respiratory,50,147,17455.61,39608.19,Home Health Agency,True,5
CMS-0011350,Q4-2025,MI,Detroit,43020,E0470,Sleep Therapy,36,1,25182.57,4519.8,Home Health Agency,False,3
CMS-0011351,Q4-2025,FL,Tampa,35827,E0433,Respiratory,10,125,753.55,2559.6,Home Health Agency,False,4
CMS-0011352,Q4-2025,ID,ID_City_3,33393,E0470,Sleep Therapy,30,84,15194.44,15539.63,DME Supplier,False,5
CMS-0011353,Q4-2025,VA,VA_City_2,17903,E0570,Respiratory,42,123,29378.56,36972.48,Hospital Outpatient,True,2
CMS-0011354,Q4-2025,MS,MS_City_3,31964,E0431,Respiratory,47,167,37253.71,9319.27,Hospital Outpatient,False,1
CMS-0011355,Q4-2025,DE,DE_City_3,10051,E0570,Respiratory,17,14,31488.32,38591.76,DME Supplier,False,3
CMS-0011356,Q4-2025,VA,VA_City_2,94697,E0424,Respiratory,20,157,2968.08,25425.15,DME Supplier,False,2
CMS-0011357,Q4-2025,LA,LA_City_1,77563,E0431,Respiratory,17,60,17155.34,28008.68,Physician Office,True,3
CMS-0011358,Q4-2025,MA,MA_City_2,67815,E0470,Sleep Therapy,33,130,22565.81,21669.3,Physician Office,False,7
CMS-0011359,Q4-2025,ID,ID_City_1,40777,E0570,Respiratory,2,149,35502.4,1864.61,DME Supplier,False,4
CMS-0011360,Q4-2025,SC,SC_City_3,31002,E0465,Respiratory,36,21,44148.9,44531.33,Hospital Outpatient,False,7
CMS-0011361,Q4-2025,DE,DE_City_1,67914,E0433,Respiratory,21,128,44058.8,7313.59,DME Supplier,False,8
CMS-0011362,Q4-2025,ME,ME_City_1,55834,E0601,Sleep Therapy,24,200,20783.21,30167.15,Hospital Outpatient,True,8
CMS-0011363,Q4-2025,PA,Pittsburgh,62650,E0470,Sleep Therapy,24,31,16904.54,3723.51,DME Supplier,False,3
CMS-0011364,Q4-2025,NH,NH_City_1,77978,E0465,Respiratory,37,53,25266.36,23627.94,DME Supplier,False,7
CMS-0011365,Q4-2025,WI,WI_City_1,20848,E0433,Respiratory,34,93,29488.79,41607.53,Physician Office,False,2
CMS-0011366,Q4-2025,TN,TN_City_2,68969,E0570,Respiratory,39,165,19685.24,14298.77,DME Supplier,True,3
CMS-0011367,Q4-2025,VT,VT_City_1,46635,E0465,Respiratory,21,129,32532.87,7871.32,Physician Office,False,5
CMS-0011368,Q4-2025,WV,WV_City_3,62789,E0431,Respiratory,22,125,37079.06,23956.75,Hospital Outpatient,False,1
CMS-0011369,Q4-2025,OH,Dayton,82747,E0470,Sleep Therapy,18,182,15872.28,9747.11,Hospital Outpatient,False,7
CMS-0011370,Q4-2025,OK,OK_City_2,72097,E0424,Respiratory,3,25,14511.59,10400.39,DME Supplier,False,7
CMS-0011371,Q4-2025,SD,SD_City_3,33939,E0433,Respiratory,36,182,39082.92,17092.31,Hospital Outpatient,True,4
CMS-0011372,Q4-2025,VT,VT_City_2,66726,E0570,Respiratory,4,167,40785.25,26054.39,Home Health Agency,True,2
CMS-0011373,Q4-2025,MD,MD_City_3,35718,E0601,Sleep Therapy,6,107,26643.65,6986.73,Physician Office,False,2
CMS-0011374,Q4-2025,GA,Athens,67074,E0433,Respiratory,38,185,6261.91,40167.18,Home Health Agency,True,8
CMS-0011375,Q4-2025,KY,KY_City_2,94947,E0601,Sleep Therapy,48,166,922.59,24976.92,Hospital Outpatient,True,6
CMS-0011376,Q4-2025,ND,ND_City_1,58775,E0601,Sleep Therapy,31,33,19491.04,1556.88,Physician Office,False,4
CMS-0011377,Q4-2025,WV,WV_City_1,22291,E0465,Respiratory,36,94,40423.69,27368.07,DME Supplier,False,7
CMS-0011378,Q4-2025,MA,MA_City_1,54181,E0431,Respiratory,35,82,3160.2,21561.99,Hospital Outpatient,False,6
CMS-0011379,Q4-2025,CO,CO_City_2,93165,E0433,Respiratory,43,84,35940.36,1427.89,DME Supplier,False,6
CMS-0011380,Q4-2025,SD,SD_City_2,65032,E0424,Respiratory,42,32,41045.09,17478.03,Hospital Outpatient,False,4
CMS-0011381,Q4-2025,MN,MN_City_2,50692,E0433,Respiratory,48,121,30080.2,9455.57,Home Health Agency,True,7
CMS-0011382,Q4-2025,RI,RI_City_3,26822,E0465,Respiratory,13,120,47244.38,14927.6,DME Supplier,True,1
CMS-0011383,Q4-2025,NE,NE_City_2,58923,E0470,Sleep Therapy,31,138,19001.32,34710.93,DME Supplier,True,2
CMS-0011384,Q4-2025,MO,MO_City_2,77357,E0431,Respiratory,50,3,42760.0,44283.9,Hospital Outpatient,False,1
CMS-0011385,Q4-2025,MD,MD_City_1,25901,E0470,Sleep Therapy,23,71,25468.32,3900.47,Hospital Outpatient,False,8
CMS-0011386,Q4-2025,PA,Erie,97806,E0465,Respiratory,41,49,1192.81,37941.26,DME Supplier,True,7
CMS-0011387,Q4-2025,TX,Houston,58970,E0433,Respiratory,13,154,37853.24,42856.08,Hospital Outpatient,False,2
CMS-0011388,Q4-2025,NM,NM_City_3,21526,E0424,Respiratory,32,48,818.14,24361.8,Home Health Agency,False,5
CMS-0011389,Q4-2025,TN,TN_City_3,58376,E0465,Respiratory,34,153,19657.36,34534.13,Home Health Agency,False,1
CMS-0011390,Q4-2025,NH,NH_City_1,66855,E0433,Respiratory,8,71,42413.25,23549.07,Physician Office,False,2
CMS-0011391,Q4-2025,ME,ME_City_3,21266,E0431,Respiratory,44,1,3590.69,19424.24,DME Supplier,False,8
CMS-0011392,Q4-2025,NM,NM_City_2,37891,E0470,Sleep Therapy,30,69,7335.3,12441.4,Physician Office,False,7
CMS-0011393,Q4-2025,MI,Ann Arbor,76304,E0601,Sleep Therapy,27,180,12252.77,22726.51,Home Health Agency,False,8
CMS-0011394,Q4-2025,TX,Houston,90180,E0470,Sleep Therapy,17,77,32111.22,4093.91,DME Supplier,False,6
CMS-0011395,Q4-2025,TN,TN_City_1,33158,E0570,Respiratory,30,71,10994.46,23544.99,Home Health Agency,False,5
CMS-0011396,Q4-2025,ID,ID_City_2,33426,E0601,Sleep Therapy,31,59,35414.48,30955.43,Hospital Outpatient,False,5
CMS-0011397,Q4-2025,WI,WI_City_1,76267,E0601,Sleep Therapy,37,194,48067.38,8336.83,Home Health Agency,False,5
CMS-0011398,Q4-2025,RI,RI_City_1,26804,E0433,Respiratory,19,44,19361.49,8126.34,Hospital Outpatient,False,7
CMS-0011399,Q4-2025,VT,VT_City_2,55017,E0431,Respiratory,43,83,12252.57,44797.93,Hospital Outpatient,False,7
CMS-0011400,Q4-2025,NH,NH_City_2,95048,E0424,Respiratory,49,85,24972.13,32020.75,DME Supplier,False,5
CMS-0011401,Q4-2025,NY,Yonkers,30085,E0470,Sleep Therapy,18,26,11391.9,8795.42,Hospital Outpatient,True,7
CMS-0011402,Q4-2025,MN,MN_City_1,27728,E0470,Sleep Therapy,12,131,3354.73,15046.75,Hospital Outpatient,True,6
CMS-0011403,Q4-2025,MS,MS_City_3,59796,E0465,Respiratory,40,186,19724.36,29095.34,DME Supplier,False,8
CMS-0011404,Q4-2025,MN,MN_City_3,56402,E0433,Respiratory,7,76,23136.32,10652.68,Physician Office,False,1
CMS-0011405,Q4-2025,MT,MT_City_2,49520,E0470,Sleep Therapy,7,174,47137.25,37536.39,Physician Office,True,1
CMS-0011406,Q4-2025,MA,MA_City_3,75241,E0470,Sleep Therapy,47,101,20323.64,10130.02,Home Health Agency,True,3
CMS-0011407,Q4-2025,AZ,AZ_City_3,71927,E0601,Sleep Therapy,48,141,48607.54,21458.32,Physician Office,False,3
CMS-0011408,Q4-2025,NM,NM_City_2,91222,E0601,Sleep Therapy,13,165,20779.75,17103.97,Hospital Outpatient,False,3
CMS-0011409,Q4-2025,CO,CO_City_3,18335,E0465,Respiratory,8,136,41316.34,21752.47,DME Supplier,False,5
CMS-0011410,Q4-2025,VT,VT_City_3,83274,E0431,Respiratory,8,36,42390.96,28786.64,DME Supplier,False,1
CMS-0011411,Q4-2025,SC,SC_City_1,30845,E0570,Respiratory,40,12,27046.91,30091.01,Hospital Outpatient,False,7
CMS-0011412,Q4-2025,TN,TN_City_2,60459,E0431,Respiratory,26,94,25790.52,44823.02,Home Health Agency,False,8
CMS-0011413,Q4-2025,OK,OK_City_1,52949,E0465,Respiratory,41,20,20723.28,10425.44,Physician Office,False,2
CMS-0011414,Q4-2025,MA,MA_City_2,64299,E0601,Sleep Therapy,32,47,43048.28,36782.33,Physician Office,True,4
CMS-0011415,Q4-2025,AL,AL_City_2,45098,E0570,Respiratory,36,178,40131.7,4710.25,Physician Office,True,8
CMS-0011416,Q4-2025,OR,OR_City_1,25266,E0470,Sleep Therapy,14,76,12995.81,19268.34,DME Supplier,False,3
CMS-0011417,Q4-2025,NH,NH_City_1,24675,E0470,Sleep Therapy,29,127,11177.51,25765.75,Physician Office,False,5
CMS-0011418,Q4-2025,NY,Rochester,58235,E0433,Respiratory,39,34,33085.44,18779.61,DME Supplier,False,3
CMS-0011419,Q4-2025,NJ,NJ_City_1,31825,E0470,Sleep Therapy,37,8,35688.03,37470.43,Home Health Agency,True,4
CMS-0011420,Q4-2025,SC,SC_City_3,75311,E0465,Respiratory,7,124,26100.19,32914.06,Physician Office,False,4
CMS-0011421,Q4-2025,CA,Los Angeles,10181,E0601,Sleep Therapy,36,8,49011.38,7582.63,Home Health Agency,False,8
CMS-0011422,Q4-2025,MT,MT_City_2,34100,E0470,Sleep Therapy,27,199,1967.62,36167.03,DME Supplier,False,7
CMS-0011423,Q4-2025,SD,SD_City_3,10452,E0601,Sleep Therapy,38,41,34706.26,21434.08,Hospital Outpatient,False,4
CMS-0011424,Q4-2025,PA,Philadelphia,14933,E0601,Sleep Therapy,19,75,32221.25,26490.68,Home Health Agency,False,3
CMS-0011425,Q4-2025,NE,NE_City_3,81257,E0424,Respiratory,16,85,17566.04,11306.44,Hospital Outpatient,True,2
CMS-0011426,Q4-2025,MI,Ann Arbor,82885,E0470,Sleep Therapy,38,13,37020.18,8345.42,Hospital Outpatient,False,7
CMS-0011427,Q4-2025,IL,Chicago,91627,E0570,Respiratory,22,7,29639.03,37794.89,Home Health Agency,False,2
CMS-0011428,Q4-2025,WY,WY_City_3,49170,E0570,Respiratory,7,37,23459.09,23992.05,Home Health Agency,True,6
CMS-0011429,Q4-2025,SC,SC_City_2,45134,E0465,Respiratory,10,137,28496.92,29545.68,Home Health Agency,True,4
CMS-0011430,Q4-2025,NM,NM_City_1,27219,E0601,Sleep Therapy,41,197,23369.09,13722.92,Hospital Outpatient,False,8
CMS-0011431,Q4-2025,MS,MS_City_3,19941,E0433,Respiratory,15,175,11226.11,11895.2,DME Supplier,True,1
CMS-0011432,Q4-2025,NV,NV_City_2,61114,E0424,Respiratory,39,91,1041.89,3032.79,DME Supplier,False,4
CMS-0011433,Q4-2025,MD,MD_City_3,98646,E0465,Respiratory,38,2,7168.97,2848.57,Hospital Outpatient,False,1
CMS-0011434,Q4-2025,GA,Columbus,18556,E0431,Respiratory,33,1,4832.51,25492.31,Hospital Outpatient,False,7
CMS-0011435,Q4-2025,AZ,AZ_City_3,76943,E0465,Respiratory,30,97,36545.29,27648.32,Hospital Outpatient,False,6
CMS-0011436,Q4-2025,WI,WI_City_1,35855,E0424,Respiratory,32,5,40521.19,24380.1,Home Health Agency,False,5
CMS-0011437,Q4-2025,WI,WI_City_1,82159,E0431,Respiratory,45,8,47228.66,6019.72,Home Health Agency,False,6
CMS-0011438,Q4-2025,MN,MN_City_2,63488,E0465,Respiratory,26,166,1551.61,22301.7,Hospital Outpatient,False,5
CMS-0011439,Q4-2025,IA,IA_City_2,82435,E0433,Respiratory,27,16,38015.91,4379.32,Home Health Agency,False,8
CMS-0011440,Q4-2025,WA,WA_City_3,53589,E0424,Respiratory,32,76,27365.2,9562.28,Hospital Outpatient,False,1
CMS-0011441,Q4-2025,MA,MA_City_2,60746,E0570,Respiratory,12,8,28745.08,33513.8,Hospital Outpatient,True,6
CMS-0011442,Q4-2025,WA,WA_City_1,68504,E0570,Respiratory,49,134,46973.14,12417.01,Home Health Agency,True,3
CMS-0011443,Q4-2025,AL,AL_City_3,69293,E0433,Respiratory,6,106,15131.36,27899.1,Physician Office,False,3
CMS-0011444,Q4-2025,TX,San Antonio,17867,E0431,Respiratory,18,197,7969.43,32030.69,Home Health Agency,False,5
CMS-0011445,Q4-2025,MD,MD_City_3,79603,E0424,Respiratory,15,60,36716.1,28290.67,Hospital Outpatient,False,2
CMS-0011446,Q4-2025,UT,UT_City_2,79319,E0570,Respiratory,25,38,48244.49,23901.42,DME Supplier,True,1
CMS-0011447,Q4-2025,KY,KY_City_1,65916,E0570,Respiratory,49,40,8613.16,33501.77,DME Supplier,False,1
CMS-0011448,Q4-2025,MO,MO_City_1,57139,E0570,Respiratory,31,54,21605.38,41688.27,DME Supplier,False,3
CMS-0011449,Q4-2025,MD,MD_City_3,24601,E0431,Respiratory,37,165,38548.47,31984.0,Physician Office,False,7
CMS-0011450,Q4-2025,NM,NM_City_2,13777,E0465,Respiratory,39,51,20119.96,21066.24,Hospital Outpatient,False,7
CMS-0011451,Q4-2025,LA,LA_City_3,40026,E0433,Respiratory,42,113,8567.6,27618.85,DME Supplier,False,2
CMS-0011452,Q4-2025,AZ,AZ_City_3,94494,E0424,Respiratory,30,169,6379.08,20055.76,Home Health Agency,False,1
CMS-0011453,Q4-2025,ID,ID_City_3,70539,E0601,Sleep Therapy,13,114,7270.11,34643.46,DME Supplier,False,7
CMS-0011454,Q4-2025,ME,ME_City_3,17432,E0601,Sleep Therapy,4,178,26332.01,38535.61,Home Health Agency,False,4
CMS-0011455,Q4-2025,DE,DE_City_3,27672,E0424,Respiratory,25,167,38948.4,880.03,Physician Office,False,7
CMS-0011456,Q4-2025,KY,KY_City_2,46540,E0601,Sleep Therapy,49,179,30425.56,2486.94,Home Health Agency,True,7
CMS-0011457,Q4-2025,NV,NV_City_1,31947,E0424,Respiratory,15,176,13750.96,37765.23,Physician Office,False,1
CMS-0011458,Q4-2025,IL,Chicago,25205,E0470,Sleep Therapy,47,129,45705.84,17171.91,Hospital Outpatient,False,6
CMS-0011459,Q4-2025,RI,RI_City_3,36869,E0465,Respiratory,47,166,21308.47,20793.39,DME Supplier,False,8
CMS-0011460,Q4-2025,ME,ME_City_1,74382,E0570,Respiratory,47,93,5975.79,26484.76,DME Supplier,False,2
CMS-0011461,Q4-2025,MS,MS_City_1,53044,E0431,Respiratory,13,167,28401.47,7545.2,Physician Office,False,6
CMS-0011462,Q4-2025,NJ,NJ_City_1,60848,E0431,Respiratory,5,132,14221.74,36149.28,Home Health Agency,True,2
CMS-0011463,Q4-2025,KY,KY_City_1,83071,E0570,Respiratory,30,82,19185.7,1424.12,Home Health Agency,True,1
CMS-0011464,Q4-2025,ME,ME_City_2,18057,E0465,Respiratory,25,70,17378.18,41304.6,Physician Office,True,2
CMS-0011465,Q4-2025,NE,NE_City_1,38128,E0570,Respiratory,4,158,46128.24,26963.7,Physician Office,True,3
CMS-0011466,Q4-2025,RI,RI_City_3,10697,E0601,Sleep Therapy,32,145,40167.71,23560.63,DME Supplier,True,4
