appeal_id,denial_id,claim_id,location_id,payer_code,appeal_date,appeal_level,appeal_reason,supporting_docs,outcome,outcome_date,recovered_amount,appeal_specialist,turnaround_days,payer_response_notes
APP-02430,DEN-004424,CLM-0026627,LOC-0643,MEDICARE,2026-02-03,First Level,Additional documentation provided,Medical Records,UPHELD,2026-03-20,0,Elizabeth Gonzalez,27,Documentation sufficient
APP-02431,DEN-004425,CLM-0026633,LOC-0579,MEDICARE,2026-03-04,Second Level,Additional documentation provided,CMN,PARTIAL,2026-04-06,2169.05,Jennifer Hernandez,12,Still under review
APP-02432,DEN-004427,CLM-0026643,LOC-0117,MEDICARE,2026-04-30,First Level,Prior auth obtained retroactively,CMN,OVERTURNED,2026-06-29,181.39,James Jones,54,Partial payment approved
APP-02433,DEN-004428,CLM-0026645,LOC-0519,UHC,2026-02-09,Second Level,CMN submitted,Sleep Study,PARTIAL,2026-02-26,441.72,Richard Johnson,45,Claim approved after review
APP-02434,DEN-004431,CLM-0026671,LOC-0454,MEDICARE,2026-03-10,First Level,CMN submitted,Sleep Study,OVERTURNED,2026-04-14,452.39,Michael Jackson,60,Documentation sufficient
APP-02435,DEN-004432,CLM-0026672,LOC-0243,MEDICARE,2026-03-12,First Level,Coding correction,Prior Auth Letter,PENDING,,0,Maria Jones,,Documentation sufficient
APP-02436,DEN-004434,CLM-0026679,LOC-0198,AETNA,2026-02-17,First Level,Medical necessity proven,PFT Results,PENDING,,0,Karen Miller,,Documentation sufficient
APP-02437,DEN-004437,CLM-0026699,LOC-0180,MEDICARE,2026-02-07,Second Level,Prior auth obtained retroactively,PFT Results,PARTIAL,2026-03-12,199.06,Robert Williams,19,Partial payment approved
APP-02438,DEN-004438,CLM-0026702,LOC-0223,BCBS,2026-01-30,First Level,Timely filing exception,Sleep Study,OVERTURNED,2026-02-13,2186.28,Linda Johnson,46,Claim approved after review
APP-02439,DEN-004439,CLM-0026710,LOC-0612,BCBS,2026-02-13,First Level,Timely filing exception,CMN,UPHELD,2026-02-23,0,Linda Garcia,15,Denied - exhausted appeals
APP-02440,DEN-004442,CLM-0026727,LOC-0497,MEDICARE,2026-03-02,First Level,Timely filing exception,Sleep Study,PENDING,,0,Lisa Lopez,,Denied - exhausted appeals
APP-02441,DEN-004443,CLM-0026728,LOC-0690,MEDICARE,2026-03-01,First Level,Medical necessity proven,Prescription,PENDING,,0,Richard Johnson,,Denied - exhausted appeals
APP-02442,DEN-004446,CLM-0026739,LOC-0148,MEDICARE,2026-03-26,First Level,Timely filing exception,Sleep Study,PARTIAL,2026-05-18,206.6,Robert Martin,57,Claim approved after review
APP-02443,DEN-004447,CLM-0026741,LOC-0378,AETNA,2026-02-27,First Level,CMN submitted,Medical Records,OVERTURNED,2026-03-26,165.0,Richard Martin,41,Denied - exhausted appeals
APP-02444,DEN-004448,CLM-0026751,LOC-0602,MEDICAID,2026-04-15,First Level,Medical necessity proven,Medical Records,PENDING,,0,Sarah Davis,,Denied - exhausted appeals
APP-02445,DEN-004449,CLM-0026754,LOC-0084,AETNA,2026-03-30,First Level,Additional documentation provided,CMN,PARTIAL,2026-04-18,161.86,Linda Williams,39,Still under review
APP-02446,DEN-004450,CLM-0026757,LOC-0333,MEDICARE,2026-02-11,First Level,CMN submitted,Prior Auth Letter,UPHELD,2026-03-14,0,James Smith,35,Claim approved after review
APP-02447,DEN-004451,CLM-0026760,LOC-0031,MEDICARE,2026-05-03,Second Level,Additional documentation provided,Sleep Study,OVERTURNED,2026-05-17,296.65,William Brown,49,Documentation sufficient
APP-02448,DEN-004453,CLM-0026786,LOC-0519,UHC,2026-02-25,First Level,Coding correction,Sleep Study,OVERTURNED,2026-04-18,2082.66,David Martinez,25,Denied - exhausted appeals
APP-02449,DEN-004455,CLM-0026790,LOC-0240,MEDICARE,2026-05-09,First Level,Additional documentation provided,Prescription,OVERTURNED,2026-07-07,816.97,David Rodriguez,14,Documentation sufficient
APP-02450,DEN-004459,CLM-0026798,LOC-0603,UHC,2026-02-26,First Level,Coding correction,PFT Results,UPHELD,2026-03-11,0,James Taylor,28,Partial payment approved
APP-02451,DEN-004460,CLM-0026800,LOC-0068,MEDICARE,2026-02-19,First Level,CMN submitted,Prior Auth Letter,UPHELD,2026-04-08,0,Robert Miller,24,Denied - exhausted appeals
APP-02452,DEN-004461,CLM-0026814,LOC-0195,BCBS,2026-02-28,Second Level,Coding correction,CMN,OVERTURNED,2026-04-18,1897.16,Susan Taylor,47,Still under review
APP-02453,DEN-004462,CLM-0026817,LOC-0163,MEDICARE,2026-02-22,Second Level,Timely filing exception,Sleep Study,OVERTURNED,2026-03-30,840.93,Michael Johnson,24,Partial payment approved
APP-02454,DEN-004464,CLM-0026829,LOC-0405,MEDICAID,2026-03-25,First Level,Additional documentation provided,Prior Auth Letter,OVERTURNED,2026-04-20,1525.03,Thomas Rodriguez,10,Denied - exhausted appeals
APP-02455,DEN-004465,CLM-0026834,LOC-0152,AETNA,2026-04-27,First Level,Medical necessity proven,CMN,UPHELD,2026-06-11,0,Jennifer Williams,56,Partial payment approved
APP-02456,DEN-004466,CLM-0026839,LOC-0625,AETNA,2026-02-25,External Review,Coding correction,Prior Auth Letter,UPHELD,2026-03-12,0,Maria Davis,34,Claim approved after review
APP-02457,DEN-004470,CLM-0026859,LOC-0394,MEDICARE,2026-03-25,First Level,Timely filing exception,Prior Auth Letter,UPHELD,2026-05-18,0,Elizabeth Gonzalez,35,Partial payment approved
APP-02458,DEN-004472,CLM-0026867,LOC-0550,UHC,2026-03-28,First Level,Additional documentation provided,Sleep Study,OVERTURNED,2026-05-01,24.17,Maria Williams,38,Claim approved after review
APP-02459,DEN-004474,CLM-0026884,LOC-0407,MEDICAID,2026-03-11,First Level,CMN submitted,CMN,OVERTURNED,2026-03-24,586.27,David Davis,22,Denied - exhausted appeals
APP-02460,DEN-004475,CLM-0026896,LOC-0054,MEDICARE,2026-03-21,External Review,Medical necessity proven,CMN,UPHELD,2026-05-07,0,Margaret Williams,26,Denied - exhausted appeals
APP-02461,DEN-004477,CLM-0026906,LOC-0591,MEDICAID,2026-03-10,First Level,Timely filing exception,Sleep Study,UPHELD,2026-04-27,0,Maria Brown,18,Documentation sufficient
APP-02462,DEN-004478,CLM-0026907,LOC-0432,MEDICARE,2026-03-15,Second Level,Prior auth obtained retroactively,Medical Records,OVERTURNED,2026-05-01,30.11,James Wilson,31,Claim approved after review
APP-02463,DEN-004480,CLM-0026910,LOC-0337,MEDICARE,2026-04-15,First Level,Medical necessity proven,PFT Results,OVERTURNED,2026-05-23,194.69,Linda Hernandez,59,Still under review
APP-02464,DEN-004484,CLM-0026923,LOC-0288,MEDICARE,2026-03-12,Second Level,CMN submitted,Prescription,PENDING,,0,Susan Taylor,,Documentation sufficient
APP-02465,DEN-004485,CLM-0026924,LOC-0408,MEDICARE,2026-02-25,First Level,Timely filing exception,Prior Auth Letter,UPHELD,2026-04-14,0,Nancy Martin,50,Still under review
APP-02466,DEN-004486,CLM-0026936,LOC-0138,AETNA,2026-03-15,First Level,CMN submitted,Prescription,PARTIAL,2026-04-13,494.42,Susan Davis,50,Denied - exhausted appeals
APP-02467,DEN-004491,CLM-0026960,LOC-0634,MEDICARE,2026-03-07,First Level,Coding correction,PFT Results,OVERTURNED,2026-04-06,34.19,William Miller,37,Claim approved after review
APP-02468,DEN-004492,CLM-0026972,LOC-0696,MEDICAID,2026-02-10,First Level,Coding correction,Prescription,UPHELD,2026-02-23,0,Thomas Brown,10,Partial payment approved
APP-02469,DEN-004493,CLM-0026975,LOC-0437,MEDICARE,2026-04-13,External Review,Medical necessity proven,Prior Auth Letter,OVERTURNED,2026-05-13,228.53,James Rodriguez,44,Documentation sufficient
APP-02470,DEN-004494,CLM-0026979,LOC-0559,MEDICARE,2026-04-17,First Level,Timely filing exception,Medical Records,OVERTURNED,2026-05-14,197.83,Karen Brown,32,Denied - exhausted appeals
APP-02471,DEN-004495,CLM-0026981,LOC-0258,MEDICAID,2026-02-20,First Level,CMN submitted,Sleep Study,UPHELD,2026-03-17,0,Karen Taylor,52,Documentation sufficient
APP-02472,DEN-004496,CLM-0026983,LOC-0455,MEDICAID,2026-04-20,Second Level,Medical necessity proven,Prescription,UPHELD,2026-06-14,0,Jennifer Thomas,43,Documentation sufficient
APP-02473,DEN-004497,CLM-0026988,LOC-0474,BCBS,2026-03-26,First Level,CMN submitted,Medical Records,PENDING,,0,Elizabeth Martin,,Denied - exhausted appeals
APP-02474,DEN-004501,CLM-0027015,LOC-0014,UHC,2026-02-20,First Level,Coding correction,Prescription,UPHELD,2026-03-20,0,Maria Rodriguez,45,Denied - exhausted appeals
APP-02475,DEN-004504,CLM-0027025,LOC-0572,UHC,2026-04-11,First Level,Prior auth obtained retroactively,CMN,OVERTURNED,2026-06-01,4503.79,Richard Davis,25,Claim approved after review
APP-02476,DEN-004505,CLM-0027026,LOC-0149,MEDICARE,2026-03-21,First Level,Prior auth obtained retroactively,Prescription,UPHELD,2026-05-01,0,Margaret Gonzalez,44,Claim approved after review
APP-02477,DEN-004508,CLM-0027045,LOC-0667,MEDICARE,2026-05-07,First Level,CMN submitted,Prescription,PARTIAL,2026-06-07,465.11,Thomas Taylor,10,Still under review
APP-02478,DEN-004509,CLM-0027052,LOC-0264,MEDICAID,2026-02-12,Second Level,Coding correction,Prior Auth Letter,PENDING,,0,Susan Hernandez,,Documentation sufficient
APP-02479,DEN-004514,CLM-0027105,LOC-0428,AETNA,2026-03-14,First Level,Prior auth obtained retroactively,PFT Results,OVERTURNED,2026-04-28,349.82,Margaret Johnson,41,Still under review
APP-02480,DEN-004519,CLM-0027117,LOC-0517,MEDICARE,2026-03-21,First Level,Additional documentation provided,PFT Results,OVERTURNED,2026-05-01,100.57,Michael Gonzalez,16,Claim approved after review
APP-02481,DEN-004521,CLM-0027129,LOC-0425,MEDICARE,2026-02-19,First Level,Medical necessity proven,Prescription,OVERTURNED,2026-03-15,143.24,Richard Garcia,40,Partial payment approved
APP-02482,DEN-004522,CLM-0027142,LOC-0600,MEDICARE,2026-04-23,First Level,Prior auth obtained retroactively,Sleep Study,OVERTURNED,2026-05-09,103.49,Elizabeth Taylor,34,Claim approved after review
APP-02483,DEN-004524,CLM-0027145,LOC-0366,BCBS,2026-02-24,First Level,Timely filing exception,Medical Records,PENDING,,0,Elizabeth Williams,,Denied - exhausted appeals
APP-02484,DEN-004525,CLM-0027146,LOC-0528,BCBS,2026-02-04,First Level,Timely filing exception,Prior Auth Letter,UPHELD,2026-03-23,0,Thomas Martin,28,Documentation sufficient
APP-02485,DEN-004527,CLM-0027149,LOC-0311,UHC,2026-02-19,External Review,CMN submitted,Prescription,PENDING,,0,Sarah Smith,,Documentation sufficient
APP-02486,DEN-004531,CLM-0027170,LOC-0312,MEDICARE,2026-02-23,Second Level,Additional documentation provided,Prior Auth Letter,UPHELD,2026-03-27,0,Richard Smith,28,Claim approved after review
APP-02487,DEN-004532,CLM-0027175,LOC-0454,MEDICARE,2026-02-11,External Review,Additional documentation provided,CMN,UPHELD,2026-03-24,0,David Johnson,10,Denied - exhausted appeals
APP-02488,DEN-004533,CLM-0027180,LOC-0314,MEDICARE,2026-03-27,First Level,Timely filing exception,Sleep Study,PENDING,,0,Maria Jones,,Denied - exhausted appeals
APP-02489,DEN-004534,CLM-0027183,LOC-0628,MEDICARE,2026-03-29,First Level,Medical necessity proven,CMN,PENDING,,0,Robert Anderson,,Partial payment approved
APP-02490,DEN-004537,CLM-0027192,LOC-0374,MEDICARE,2026-04-11,Second Level,Additional documentation provided,PFT Results,PENDING,,0,Michael Rodriguez,,Partial payment approved
APP-02491,DEN-004539,CLM-0027202,LOC-0153,MEDICARE,2026-04-10,First Level,CMN submitted,PFT Results,OVERTURNED,2026-04-22,2557.68,Sarah Anderson,23,Documentation sufficient
APP-02492,DEN-004542,CLM-0027213,LOC-0519,MEDICARE,2026-02-25,First Level,Coding correction,Medical Records,UPHELD,2026-03-17,0,Sarah Moore,29,Claim approved after review
APP-02493,DEN-004543,CLM-0027215,LOC-0187,MEDICARE,2026-04-14,Second Level,Additional documentation provided,Medical Records,PARTIAL,2026-05-20,711.07,Robert Moore,20,Denied - exhausted appeals
APP-02494,DEN-004545,CLM-0027223,LOC-0365,UHC,2026-03-11,First Level,Coding correction,PFT Results,PARTIAL,2026-04-27,129.26,Linda Hernandez,48,Still under review
APP-02495,DEN-004546,CLM-0027224,LOC-0102,MEDICARE,2026-03-26,Second Level,Medical necessity proven,Sleep Study,UPHELD,2026-05-07,0,Margaret Miller,58,Still under review
APP-02496,DEN-004547,CLM-0027227,LOC-0221,MEDICARE,2026-02-26,First Level,Medical necessity proven,CMN,UPHELD,2026-03-11,0,Linda Martinez,38,Denied - exhausted appeals
APP-02497,DEN-004549,CLM-0027243,LOC-0348,MEDICARE,2026-04-06,First Level,Timely filing exception,Prior Auth Letter,OVERTURNED,2026-05-03,244.43,Nancy Hernandez,26,Partial payment approved
APP-02498,DEN-004550,CLM-0027244,LOC-0324,MEDICARE,2026-04-08,First Level,CMN submitted,Medical Records,OVERTURNED,2026-05-15,159.57,Lisa Anderson,19,Documentation sufficient
APP-02499,DEN-004552,CLM-0027253,LOC-0700,MEDICARE,2026-01-30,First Level,CMN submitted,PFT Results,UPHELD,2026-03-20,0,Susan Rodriguez,18,Claim approved after review
APP-02500,DEN-004553,CLM-0027261,LOC-0445,MEDICARE,2026-04-28,First Level,CMN submitted,CMN,PENDING,,0,Thomas Martinez,,Still under review
APP-02501,DEN-004554,CLM-0027263,LOC-0162,MEDICARE,2026-02-17,Second Level,Coding correction,PFT Results,PARTIAL,2026-04-16,1815.6,Linda Smith,41,Documentation sufficient
APP-02502,DEN-004556,CLM-0027271,LOC-0125,UHC,2026-04-02,First Level,CMN submitted,CMN,UPHELD,2026-06-01,0,Maria Thomas,10,Claim approved after review
APP-02503,DEN-004560,CLM-0027302,LOC-0298,BCBS,2026-03-18,First Level,Coding correction,PFT Results,OVERTURNED,2026-05-11,225.48,Margaret Miller,41,Still under review
APP-02504,DEN-004561,CLM-0027303,LOC-0256,MEDICARE,2026-03-06,First Level,Coding correction,Prescription,PENDING,,0,Linda Thomas,,Still under review
APP-02505,DEN-004565,CLM-0027328,LOC-0105,UHC,2026-04-03,First Level,Prior auth obtained retroactively,CMN,OVERTURNED,2026-05-31,120.02,Karen Hernandez,14,Partial payment approved
APP-02506,DEN-004566,CLM-0027329,LOC-0311,MEDICARE,2026-02-07,First Level,Additional documentation provided,Sleep Study,UPHELD,2026-02-22,0,Michael Moore,37,Documentation sufficient
APP-02507,DEN-004567,CLM-0027332,LOC-0523,AETNA,2026-03-29,Second Level,Timely filing exception,Prior Auth Letter,PENDING,,0,Joseph Taylor,,Still under review
APP-02508,DEN-004568,CLM-0027346,LOC-0601,MEDICARE,2026-03-15,First Level,Additional documentation provided,Medical Records,UPHELD,2026-04-15,0,Margaret Martinez,60,Documentation sufficient
APP-02509,DEN-004573,CLM-0027410,LOC-0091,MEDICARE,2026-03-29,Second Level,CMN submitted,Medical Records,UPHELD,2026-04-12,0,Thomas Gonzalez,50,Denied - exhausted appeals
APP-02510,DEN-004574,CLM-0027415,LOC-0648,MEDICAID,2026-03-05,Second Level,Prior auth obtained retroactively,Prior Auth Letter,OVERTURNED,2026-03-20,662.71,Susan Jackson,36,Partial payment approved
APP-02511,DEN-004576,CLM-0027419,LOC-0467,BCBS,2026-02-21,First Level,CMN submitted,PFT Results,PARTIAL,2026-03-29,277.66,Joseph Martinez,40,Still under review
APP-02512,DEN-004577,CLM-0027421,LOC-0107,MEDICARE,2026-03-18,Second Level,Additional documentation provided,PFT Results,UPHELD,2026-05-13,0,Nancy Garcia,51,Denied - exhausted appeals
APP-02513,DEN-004578,CLM-0027428,LOC-0138,MEDICARE,2026-04-11,First Level,Additional documentation provided,CMN,OVERTURNED,2026-05-25,522.84,Thomas Thomas,23,Documentation sufficient
APP-02514,DEN-004579,CLM-0027431,LOC-0342,MEDICARE,2026-04-15,External Review,Prior auth obtained retroactively,CMN,OVERTURNED,2026-05-29,701.12,Margaret Martin,14,Denied - exhausted appeals
APP-02515,DEN-004583,CLM-0027460,LOC-0154,MEDICARE,2026-03-11,Second Level,Prior auth obtained retroactively,Sleep Study,UPHELD,2026-04-22,0,Maria Gonzalez,47,Still under review
APP-02516,DEN-004584,CLM-0027462,LOC-0104,MEDICARE,2026-02-11,Second Level,Prior auth obtained retroactively,Prior Auth Letter,UPHELD,2026-04-07,0,Thomas Martin,14,Documentation sufficient
APP-02517,DEN-004585,CLM-0027471,LOC-0189,UHC,2026-04-03,Second Level,Medical necessity proven,Medical Records,OVERTURNED,2026-05-03,159.2,Thomas Martin,44,Partial payment approved
APP-02518,DEN-004590,CLM-0027509,LOC-0353,MEDICARE,2026-05-01,First Level,CMN submitted,Medical Records,OVERTURNED,2026-06-06,210.15,William Brown,59,Claim approved after review
APP-02519,DEN-004591,CLM-0027511,LOC-0125,MEDICARE,2026-03-23,First Level,Additional documentation provided,Prior Auth Letter,UPHELD,2026-04-08,0,Nancy Thomas,50,Documentation sufficient
APP-02520,DEN-004594,CLM-0027526,LOC-0525,MEDICARE,2026-03-01,First Level,Additional documentation provided,Medical Records,OVERTURNED,2026-04-12,1040.48,Margaret Rodriguez,47,Claim approved after review
APP-02521,DEN-004595,CLM-0027531,LOC-0379,MEDICARE,2026-01-28,First Level,Timely filing exception,Prescription,PARTIAL,2026-03-05,140.52,Lisa Lopez,29,Claim approved after review
APP-02522,DEN-004597,CLM-0027544,LOC-0127,MEDICARE,2026-05-10,First Level,Additional documentation provided,Prior Auth Letter,OVERTURNED,2026-05-24,4870.21,Margaret Jackson,52,Denied - exhausted appeals
APP-02523,DEN-004598,CLM-0027547,LOC-0152,BCBS,2026-05-12,First Level,Prior auth obtained retroactively,Prescription,OVERTURNED,2026-06-28,84.15,Richard Martin,43,Denied - exhausted appeals
APP-02524,DEN-004600,CLM-0027549,LOC-0487,AETNA,2026-04-10,First Level,Medical necessity proven,PFT Results,UPHELD,2026-04-20,0,Richard Gonzalez,29,Documentation sufficient
APP-02525,DEN-004603,CLM-0027584,LOC-0036,AETNA,2026-04-07,First Level,Timely filing exception,CMN,UPHELD,2026-05-14,0,Elizabeth Lopez,37,Denied - exhausted appeals
APP-02526,DEN-004605,CLM-0027595,LOC-0307,AETNA,2026-04-25,First Level,Timely filing exception,Medical Records,OVERTURNED,2026-05-05,102.49,William Davis,34,Documentation sufficient
APP-02527,DEN-004608,CLM-0027604,LOC-0076,UHC,2026-02-14,First Level,CMN submitted,Sleep Study,PENDING,,0,Thomas Miller,,Documentation sufficient
APP-02528,DEN-004610,CLM-0027615,LOC-0120,MEDICARE,2026-04-16,First Level,Coding correction,Medical Records,PARTIAL,2026-05-20,437.81,Thomas Gonzalez,23,Still under review
APP-02529,DEN-004611,CLM-0027617,LOC-0509,MEDICARE,2026-04-03,First Level,Prior auth obtained retroactively,Medical Records,UPHELD,2026-04-26,0,Joseph Moore,29,Claim approved after review
APP-02530,DEN-004615,CLM-0027640,LOC-0418,UHC,2026-03-12,First Level,Prior auth obtained retroactively,Prescription,UPHELD,2026-05-04,0,Joseph Williams,10,Still under review
APP-02531,DEN-004616,CLM-0027645,LOC-0127,MEDICARE,2026-03-13,First Level,CMN submitted,CMN,UPHELD,2026-05-05,0,Jennifer Johnson,28,Still under review
APP-02532,DEN-004617,CLM-0027659,LOC-0532,UHC,2026-02-17,First Level,Prior auth obtained retroactively,PFT Results,OVERTURNED,2026-03-06,308.94,Jennifer Moore,38,Denied - exhausted appeals
APP-02533,DEN-004619,CLM-0027665,LOC-0089,MEDICARE,2026-02-12,First Level,Additional documentation provided,Prior Auth Letter,OVERTURNED,2026-03-03,741.89,Robert Jones,39,Claim approved after review
APP-02534,DEN-004620,CLM-0027672,LOC-0307,UHC,2026-02-18,Second Level,Medical necessity proven,Prescription,UPHELD,2026-03-31,0,David Wilson,19,Partial payment approved
APP-02535,DEN-004621,CLM-0027690,LOC-0238,MEDICARE,2026-04-04,First Level,Medical necessity proven,Medical Records,PARTIAL,2026-05-13,122.32,Joseph Gonzalez,46,Denied - exhausted appeals
APP-02536,DEN-004622,CLM-0027696,LOC-0588,MEDICAID,2026-04-04,External Review,Coding correction,Medical Records,PENDING,,0,Jennifer Gonzalez,,Claim approved after review
APP-02537,DEN-004623,CLM-0027702,LOC-0658,MEDICARE,2026-03-02,First Level,Additional documentation provided,Sleep Study,UPHELD,2026-04-20,0,Linda Wilson,20,Denied - exhausted appeals
APP-02538,DEN-004625,CLM-0027725,LOC-0422,UHC,2026-03-31,First Level,Timely filing exception,Sleep Study,UPHELD,2026-05-11,0,Sarah Williams,18,Still under review
APP-02539,DEN-004626,CLM-0027726,LOC-0312,MEDICARE,2026-04-16,First Level,Additional documentation provided,Medical Records,UPHELD,2026-05-21,0,Lisa Rodriguez,47,Still under review
